text	label
Addressing Global Warming: Retrain Coal Workers for Green Jobs http://bit.ly/bLcqDu	Y
Brits start to doubt global warming: http://bit.ly/cEMysp via @addthis	N
David Gershon: Empowering a Climate Change Movement -- Part 3: Instead of Cursing the Dark Light a Candle http://bit.ly/duIycM	Y
RT @yidwithlid: The IPCC's Latest Climate Change Blunder...To Boldly Go Where No Stupidity Has Gone Before. http://tinyurl.com/yhsp6tv #climategate  #nobama	N
RT @Lib_Berated: EPA can't finish their report on Global Warming because it was there is too much snow to go to work.	N
"RT @DefendGlenn: ""SCAM, SCAM, SCAM!"" EU Parliament Member Rips global Warming Hysteria http://is.gd/7Mkw4 #tcot #p2 #gop #teaparty"	N
Addressing Global Warming: Retrain Coal Workers for Green Jobs http://bit.ly/c9fUuL	Y
Mary Ellen Harte and John Harte: Addressing Global Warming: Retrain Coal Workers for Green Jobs http://bit.ly/chotVm	Y
Mary Ellen Harte and John Harte: Addressing Global Warming: Retrain Coal Workers for Green Jobs: When Congress cre... http://bit.ly/cmw6eM	Y
@jbg7474 Further, it's not 2 scientists disagreeing. The *vast* majority of scientists accepts the reality of climate change.	Y
Australian drought linked to climate change; more snow in E Antarctica = less rain in Oz http://bit.ly/coZ3qJ #350ppm #climate	Y
Monroerising.com: Washington DC has record winter: RFK 15 Months ago predicted because of Global Warming there wil... http://bit.ly/9KgtMi	Y
Public loses faith in climate change science after leaked emails scandal - The Guardian: Times OnlinePublic loses ... http://bit.ly/bpz0Rj	N
MORE SNOW- WEDNESDAY- get your global warming- get it now!	Y
It May Not Be Global Warming but ... @ http://aclnk.com/ar2633313	Y
RFK, Jr. 15 months ago: Global warming means no snow or cold in DC | Washington Examiner: http://bit.ly/76Gtnu via @addthis	N
Olympics organisers desperate for climate change http://bit.ly/a295w8	Y
"@jbg7474 The ""global warming movement"" doesn't require ""credibility""; it's based on science. Denials are not, and lack same weight. #p2"	Y
Olympics organisers desperate for climate change http://url4.eu/1KvGL	Y
Olympics organisers desperate for climate change http://bit.ly/bfn2bA	Y
Olympics organisers desperate for climate change http://bit.ly/bfn2bA	Y
California's global-warming law Under Attack http://54i05.tk	Y
The great global warming collapse ' The Globe and Mail http://ff.im/-fyi0U	Y
It Seems The Global Warming Hoax Is Starting To Sink In.  What Will Th	N
global warming prolly real in New York, but big scam in DC	N
Bahuguna says country will face problems due to global warming|Pune, Feb 7 : Eminent social worker Sundarlal .. http://oohja.com/x6zS5	Y
I'm sick of hearing global warming crap, it's a natural thing! if we didn't exist it'd happen anyway!	N
The global warming movement as we have known it is dead,' : http://theridgewoodblog.blogspot.com/	N
:P http://bit.ly/bgxiU6 stop global warming The great global warming collapse	Y
Global warming phenomenon -Climate plays a far more important role in economic development:Vohra http://bit.ly/a3ZFHs	Y
In Part Of Our Contribution To Reduce Global Warming, Shall We Ban The http://bit.ly/c9P8qU	Y
RT @earthinstitute: State of the Planet 2010 Conference: Connecting Voices Globally to Meet the Challenges of Climate Change, Poverty... http://bit.ly/cYM4gC	Y
RT @alancolmes: Utah State Rep: Climate Change Is Conpiracy To Control Populaton http://bit.ly/aLu2oC	N
California's global-warming law Under Attack: Republican politicians and conservative activists are launching a ba... http://bit.ly/bmiGzP	Y
How's that Global Warming treating you? Anyone seen Al Gore? photo shows  record-breaking snow in Maryland  http://bit.ly/9HvBld	N
Global warming is man-made, top UN official reaffirms: UNITED NATIONS, Jan 7 (APP): The great weight of science st... http://bit.ly/aENnqw	Y
Delusional Leftist Olympic Organisers desperate for climate change: http://bit.ly/b5oFoH #It's no surprise NBC outbid everyone for Olympics	N
RT @AmericaBlog: British Conservatives move away from climate change as election nears http://bit.ly/9UqN5F #p2	N
Horner challenges climate change data|Much of current global warming theory is based on distortions of scientific .. http://oohja.com/x6yJi	N
Cochabama: Peoples World Conference on Climate Change and Mother Earth's Rights http://ow.ly/16w7Jz	Y
Despite the sceptics, climate change must remain a priority: http://bit.ly/bGwsVu (via @EcoSteward)	Y
@peterdaou Who are the 'political elites'? Editors of the Times shilling for Bush on Iraqi WMD? Members of Congress denying climate change?	Y
UN climate scientist defends report: 6 (UPI) ' A United Nations scientist struck back at climate change critics Sa... http://bit.ly/9iELfk	Y
Global warming is suspended due to the cold weather...	N
Olympic Organizers desperate for climate change... http://bit.ly/acZSeo #breaking	Y
Varanasi holds fire ritual to prevent global warming|By Girish Dubey, Varanasi, Feb.6 : A large number of .. http://oohja.com/x6xrM	Y
"(""Censored News"") Cochabama: Peoples World Conference on Climate Change and Mother Earth's Rights http://ow.ly/16w7Jz"	Y
Is global warming a plot? Mm, nah|I just love conspiracy theories. And so, apparently, does Rep. Mike Noel. The .. http://oohja.com/x6xeX	N
FOR ALL YOU LOSERS THAT INVESTED IN AL GORE'S GLOBAL WARMING SCAM, I THINK ITS TIME TO KICK HIS ASS AND GET YOUR MONEY BACK.	N
Climate Change Impacts And Vulnerability In The Eastern Himalayas http://bit.ly/cDR9xJ	Y
"House of Peers -- By: Mark Steyn: As Jonah and I have written here previously, ""climate change"" is not only a scie... http://bit.ly/b0pzHR"	Y
RT @Ki6AMD RT @adamcurry: LOL - If Global Warming is Real Then Why is it Cold? http://ifglobalwarmingisrealthenwhyisitcold.blogspot.com/	N
Top UN environment official defends conclusions of landmark climate change report: UN News Centre 6 February 201... http://bit.ly/9gTNcG	Y
Atmospheric carbon dioxide that is causing climate change is also negatively affecting the marine environment http://bit.ly/drW0Nu ^AB	Y
For those who believe global warming is in progress, please bring your warming to my front yard. I can't see out over the snow drifts. #tcot	N
@GurianPeck the GOP always finds a way to push its agenda. two crippling snowstorms in one month are in line with global CLIMATE CHANGE.	Y
Some Global Warming huh? You were all lied to by Al Gore... he duped you.	N
I 2nd that RT @NYCAviation @BarackBorat: Can someone call the Al Gore and ask him for make turn the Global Warming back on?	N
Utah State Rep: Climate Change Is Conpiracy To Control Populaton http://bit.ly/bR8MT6 #p2	N
BREAKING NEWS: Global warming just made Hell a little hotter	N
#FF just slightly belatedly @femmepatriot  staying warm today in the global warming? Freeeeeezin' here	N
Is climate change hiding the decline of maple syrup?: The burning of fossil fuels such as coal and oil releases ca... http://bit.ly/d5si4F	Y
The great global warming collapse - http://is.gd/7PoXr - #TCOT #AGW	N
"""Climate change deal marks an 'essential beginning,' Ban says ' UN News Centre"" http://tinyurl.com/yj7tzzd"	Y
PAPER: The great global warming collapse... http://bit.ly/dx5ri6 #breaking	N
RT @BarackBorat: Can someone call the Al Gore and ask him for make turn the Global Warming back on?	Y
RT @ThinkProgress: Utah state representative claims climate change is a 'conspiracy' aimed at populat... http://bit.ly/chOhWn #p2 #du1 #dnj	N
pls RT: Tell Toyota COO to put the brakes on climate change and US CoC - Digg up this Q! http://ow.ly/14Bbn #climate #green	Y
@NAOMIHITME1 I don't understand that it only snowed in parts of Brooklyn & didn't even touch the BX, global warming man!	N
Climate Change Impacts And Vulnerability In The Eastern Himalayas http://bit.ly/cDR9xJ IndigPplsRsrcs	Y
"RT @astrosteve ""Well, Lisa, looks like I'll be shoveling four feet of global warming tomorrow!"" - Homer Simpson"	N
"RT @astrosteve gaaaah.. on the radio: ""Well, this blizzard proves global warming is a fraud."" NO IT FUCKING DOESN'T."	Y
"No snow at all here in northern NJ (near Newark) - must be a pocket of ""climate change"" :)"	Y
@BarackObama - dont tell me- global warming wi be a topic-ha ha!	N
Where's that global warming? Deep freeze here http://bit.ly/2wWWmQ	N
RT @newtgingrich: where is al gore to explain it snows this heavily as a sign global warming is imminent // WEATHER IS NOT CLIMATE #tcot #p2	N
According to @newtgingrich it's snowing so Al Gore must be fat or something. It's GLOBAL CLIMATE CHANGE. You might want to look that up.	Y
RT @toddstarnes: Dear Mr. Gore, would you mind helping to shovel the 30 inches of global warming in DC?	N
Dear Mr. Gore, would you mind helping to shovel the 30 inches of global warming in DC?	N
RT @TPM_dk Va. GOP Mocks Global Warming, Since, You Know, It's Snowing  http://digg.com/d31Hv3d?t	N
@TheCortez Global Warming causes a change in all patterns of weather. Including warmth, snow and rain	Y
Great piece on the challenges of communicating climate change #energy #sustainability  http://jm.ly/VITRUR	Y
Kolkata's Green Mall aims to reverse global warming|By Ajitha Menon, Kolkata, Feb. 6 : Green is in, and a mall .. http://oohja.com/x6wd5	Y
Saving endangered species. Turtles due to hotels, poaching of eggs, accidental snaring in nets and global warming http://bit.ly/bPjxSF ^AB	Y
The great global warming collapse|As the science scandals keep coming, the air has gone out of the climate-change .. http://oohja.com/x6w5B	N
Links 2/6/10: Climate change causes wolverine decline across Canada BBC Physicist Discovers How to Teleport Energy... http://bit.ly/bqi1Bm	Y
A green birthday gift: plant 10 trees for $10, in region strategically selected to offset global warming http://br.st/01Q	Y
#thankyouObama for continuing to push a climate change bill that has absolutely no credible scientific backing #tcot #p2	N
http://twitpic.com/11n727 - Jersey Shore Global Warming Alert #2	Y
@kokomoko Global warming/climate change/unicorns are crazy things. Don't try to understand. Your betters will tell you the truth. Trust 'em.	N
Yo, just a note from the great Jersey Shore, we're gettin' a good heap of Global warming at a 1/2 inch an hour. Thanks Al!	N
@Rochdalian  Maybe it's an ironic by-product of global warming. (The new Southern Snow-Belt)	Y
@thatsright_95 http://twitpic.com/11n0ql - oh wow! Global warming sure is in full force!	Y
http://twitpic.com/11n0ql - Global warming alert: 1:50 a.m. EST.	Y
@texasps Ma'am...I'm drunk bloggin' the global warming fiasco that is happening as we speak in my backyard. I LOVE SNOW! (climate change)	N
Free Reading !!! Climate Change loonies ' Standard Examiner Blogs: Still, the letters from tho... http://bit.ly/ca7Z8L mypsychicsonline.inf	N
BYU scientists refute Utah committee's global warming assertations|State lawmakers are finding themselves in an .. http://oohja.com/x6uQM	N
@oxchris the snow should be blamed on global warming.. I mean global cooling.. I mean.. Oh you know.. It's all bull anyway!	N
Snow? IN JANUARY??? I thought with global warming I was all set, but looks like I will have to go back to the double shorts setup.	N
SEC Recognizes Climate Change as Material Business Risk http://url4.eu/1KCv5	Y
SEC Recognizes Climate Change as Material Business Risk http://bit.ly/aXTBYB	Y
SEC Recognizes Climate Change as Material Business Risk http://bit.ly/aXTBYB	Y
RT @Lib_Berated: EPA can't finish their report on Global Warming because it was there is too much snow to go to work.//ROFLMFAO!!	Y
EPA can't finish their report on Global Warming because it was there is too much snow to go to work.	Y
RT @wsmco: should tie a liberal global warming scum to front of every snowplow in dc. and drag morons who voted for them behind it.	N
should tie a liberal global warming scum to front of every snowplow in dc. and drag morons who voted for them behind it.	N
Climate Change: The Great Unraveling ..  http://americanperspective.org/climate-change-great-unraveling.html	N
Economics Must Align with Climate Change http://bit.ly/boCsqs #energy	Y
Global warming is killing Canadian wolverine http://bmpost.com/8751	Y
@Token12ga That's just wrong! As I told @underdad, who lives in Hawaii, weatherboarding is a climate change offense! @onetokenblack	Y
Is climate change hiding the decline of maple syrup? http://bit.ly/c8lMYl	Y
gop still doesn't comprehend diff btw weather & climate: rt @GottaLaff VA GOP uses blizzard to lie about climate change http://bit.ly/9KCedz	Y
Arctic climate changing faster than expected  (Reuters): Reuters - Climate change is transforming the Arctic e... http://bit.ly/d8Sx0D	Y
global warming put off until July!	N
Check out the Most popular GPS Video: Educational Video on the Environment, Global Warming & Poverty - you watch it now http://bit.ly/6SExFi	Y
Prince Charles On Climate Change: Global Warming Skeptics Are All Liars http://bit.ly/bHljEQ	Y
Prince Charles On Climate Change: Global Warming Skeptics Are All Liars http://bit.ly/dmKIml	Y
The British public has become increasingly sceptical about #climate change (BBC) http://bit.ly/cWReJl via @Flipbooks #News	N
global warming http://bit.ly/dxIaFb ;P Study Says Arctic Ice Melt to Cost Global Economy $2.4 Trillion	Y
Important video to watch - Laurie Davids Green Guide to Stop Global Warming http://bit.ly/5xA0tB #globalwarning #green #eco #climatechange	Y
